incident_id,victim_id,age,race,sex,vorelationship
330,1683,20,Hispanic/Latino,Male,Other
331,1684,2,White,Female,Relative of a known person
331,1685,9,White,Male,Relative of a known person
331,1686,43,White,Female,Dating relationship
331,1687,66,White,Male,Relative of a known person
332,1688,35,Black,Male,Neighbor
332,1689,38,White,Female,Neighbor
332,1690,14,Other,Male,Neighbor
332,1691,6,Other,Female,Neighbor
332,1692,5,Other,Male,Neighbor
332,1693,3,Other,Female,Neighbor
332,1694,1,Other,Male,Neighbor
333,1695,36,White,Male,First responder
333,1696,18,Black,Male,Relative of a known person
333,1697,11,Black,Male,Relative of a known person
333,1698,55,Black,Female,In-law
333,1699,53,Black,Female,In-law
333,1700,35,Black,Female,In-law
333,1701,45,Black,Male,Relative of a known person
333,1702,46,Black,Female,Relative of a known person
334,1703,57,White,Male,Co-worker or employer
334,1704,69,White,Male,Co-worker or employer
334,1705,44,Hispanic/Latino,Female,Co-worker or employer
334,1706,53,White,Male,Co-worker or employer
334,1707,46,White,Male,Co-worker or employer
335,1708,49,Hispanic/Latino,Female,Parent or stepparent
335,1709,55,Hispanic/Latino,Male,Parent or stepparent
335,1710,20,Hispanic/Latino,Male,Sibling
335,1711,61,White,Male,Random bystander/stranger
335,1712,59,Hispanic/Latino,Male,Random bystander/stranger
336,1713,10,Hispanic/Latino,Female,Child or stepchild
336,1714,7,Hispanic/Latino,Female,Child or stepchild
336,1715,4,Hispanic/Latino,Male,Child or stepchild
336,1716,2,Hispanic/Latino,Male,Child or stepchild
336,1717,33,Hispanic/Latino,Male,Spouse
337,1718,72,White,Female,Random bystander/stranger
337,1719,88,White,Male,Random bystander/stranger
337,1720,76,White,Male,Random bystander/stranger
337,1721,67,White,Female,Random bystander/stranger
338,1722,18,Black,Male,Individual with some non-blood/marriage relationship to a known person
338,1723,56,Black,Female,Acquaintence
338,1724,20,Black,Male,Acquaintence
338,1725,10,Black,Male,Acquaintence
339,1726,60,White,Female,Parent or stepparent
339,1727,89,White,Male,Grandparent
339,1728,85,White,Female,Grandparent
339,1729,68,White,Female,Individual with some non-blood/marriage relationship to a known person
340,1730,27,White,Female,Ex-spouse
340,1731,31,Black,Male,Friend
340,1732,33,White,Male,Individual with some non-blood/marriage relationship to a known person
340,1733,24,White,Female,Individual with some non-blood/marriage relationship to a known person
340,1734,29,White,Male,Friend
340,1735,22,Black,Male,Individual with some non-blood/marriage relationship to a known person
340,1736,28,Black,Female,Individual with some non-blood/marriage relationship to a known person
340,1737,25,White,Male,Individual with some non-blood/marriage relationship to a known person
341,1738,21,Hispanic/Latino,Male,Criminal associate
341,1739,28,White,Female,Individual with some non-blood/marriage relationship to a known person
341,1740,24,Hispanic/Latino,Male,Criminal associate
341,1741,27,Hispanic/Latino,Male,Criminal associate
342,1743,54,White,Male,Random bystander/stranger
342,1744,28,White,Male,Random bystander/stranger
342,1745,46,White,Female,Random bystander/stranger
342,1746,35,White,Male,Random bystander/stranger
342,1747,34,White,Female,Random bystander/stranger
342,1748,29,White,Male,Random bystander/stranger
342,1749,44,White,Male,Random bystander/stranger
342,1750,50,White,Female,Random bystander/stranger
342,1751,22,Hispanic/Latino,Female,Random bystander/stranger
342,1752,48,Hispanic/Latino,Female,Random bystander/stranger
342,1753,35,Hispanic/Latino,Female,Random bystander/stranger
342,1754,58,White,Female,Random bystander/stranger
342,1755,55,White,Male,Random bystander/stranger
342,1756,30,White,Male,Random bystander/stranger
342,1757,56,,Male,Random bystander/stranger
342,1758,28,White,Female,Random bystander/stranger
342,1759,42,White,Female,Random bystander/stranger
342,1760,42,White,Male,Random bystander/stranger
342,1761,33,White,Female,Random bystander/stranger
342,1762,50,Asian/Pacific Islander,Female,Random bystander/stranger
342,1763,34,White,Female,Random bystander/stranger
342,1764,21,Hispanic/Latino,Female,Random bystander/stranger
342,1765,55,White,Male,Random bystander/stranger
342,1766,40,White,Female,Random bystander/stranger
342,1767,23,White,Male,Random bystander/stranger
342,1768,31,White,Female,Random bystander/stranger
342,1769,49,White,Female,Random bystander/stranger
342,1770,46,,Female,Random bystander/stranger
342,1771,26,Hispanic/Latino,Female,Random bystander/stranger
342,1772,39,White,Male,Random bystander/stranger
342,1773,34,White,Female,Random bystander/stranger
342,1774,20,White,Female,Random bystander/stranger
342,1775,67,Hispanic/Latino,Female,Random bystander/stranger
342,1776,36,Hispanic/Latino,Female,Random bystander/stranger
342,1777,20,Hispanic/Latino,Female,Random bystander/stranger
342,1778,50,White,Female,Random bystander/stranger
342,1779,28,White,Male,Random bystander/stranger
342,1780,29,White,Male,Random bystander/stranger
342,1781,20,White,Male,Random bystander/stranger
342,1782,34,Black,Male,Random bystander/stranger
342,1783,21,Hispanic/Latino,Male,Random bystander/stranger
342,1784,38,Asian/Pacific Islander,Female,Random bystander/stranger
342,1785,53,White,Female,Random bystander/stranger
342,1786,52,White,Female,Random bystander/stranger
342,1787,54,White,Male,Random bystander/stranger
342,1788,56,White,Male,Random bystander/stranger
342,1789,33,White,Female,Random bystander/stranger
342,1790,34,White,Female,Random bystander/stranger
342,1791,34,White,Female,Random bystander/stranger
342,1792,28,Hispanic/Latino,Female,Random bystander/stranger
342,1793,31,White,Female,Random bystander/stranger
342,1794,32,Asian/Pacific Islander,Female,Random bystander/stranger
342,1795,40,Hispanic/Latino,Female,Random bystander/stranger
342,1796,44,White,Male,Random bystander/stranger
342,1797,61,White,Male,Random bystander/stranger
342,1798,42,Hispanic/Latino,Female,Random bystander/stranger
342,1799,24,White,Male,Random bystander/stranger
342,1800,28,White,Female,Random bystander/stranger
343,1801,36,Black,Female,Relative of a known person
343,1802,22,Black,Female,Friend
343,1803,5,Black,Female,Relative of a known person
343,1804,11,Black,Male,Relative of a known person
344,1805,44,White,Male,Parent or stepparent
344,1806,42,White,Female,Parent or stepparent
344,1807,18,White,Female,Sibling
344,1808,70,White,Female,Individual with some non-blood/marriage relationship to a known person
345,1809,31,Hispanic/Latino,Female,Undetermined
345,1810,27,Hispanic/Latino,Male,Undetermined
345,1811,32,White,Male,Undetermined
345,1812,29,White,Female,Ex-spouse
346,1813,8,White,Male,Other familial relationship
346,1814,50,White,Male,Other familial relationship
346,1815,43,White,Female,Other familial relationship
346,1816,28,White,Female,Other familial relationship
347,1817,36,White,Female,Random bystander/stranger
347,1818,68,White,Female,Random bystander/stranger
347,1819,77,White,Male,Random bystander/stranger
347,1820,71,White,Female,In-law
347,1821,14,Black,Female,Random bystander/stranger
347,1822,16,White,Female,Random bystander/stranger
347,1823,33,White,Female,Random bystander/stranger
347,1824,2,White,Male,Random bystander/stranger
347,1825,60,White,Male,Random bystander/stranger
347,1826,58,White,Female,Random bystander/stranger
347,1827,36,White,Male,Random bystander/stranger
347,1828,11,White,Female,Random bystander/stranger
347,1829,9,White,Female,Random bystander/stranger
347,1830,13,White,Male,Random bystander/stranger
347,1831,64,Hispanic/Latino,Male,Random bystander/stranger
347,1832,66,White,Female,Random bystander/stranger
347,1833,51,White,Male,Random bystander/stranger
347,1834,51,White,Female,Random bystander/stranger
347,1835,30,White,Female,Random bystander/stranger
347,1836,5,White,Female,Random bystander/stranger
347,1837,7,Hispanic/Latino,Female,Random bystander/stranger
347,1838,56,White,Female,Random bystander/stranger
347,1839,56,White,Male,Random bystander/stranger
347,1840,56,White,Female,Random bystander/stranger
347,1841,62,White,Male,Random bystander/stranger
348,1842,32,White,Male,Random bystander/stranger
348,1843,23,White,Male,Random bystander/stranger
348,1844,31,White,Female,Random bystander/stranger
348,1845,48,Hispanic/Latino,Male,Random bystander/stranger
348,1846,48,Hispanic/Latino,Male,Random bystander/stranger
348,1847,49,Hispanic/Latino,Male,Random bystander/stranger
348,1848,48,Hispanic/Latino,Male,Random bystander/stranger
348,1849,48,Hispanic/Latino,Male,Random bystander/stranger
349,1850,38,White,Female,Spouse
349,1851,38,White,Male,Neighbor
349,1852,68,White,Female,Neighbor
349,1853,56,White,Male,Random bystander/stranger
349,1854,55,White,Female,Random bystander/stranger
350,1855,20,Hispanic/Latino,Male,Undetermined
350,1856,23,Hispanic/Latino,Male,Undetermined
350,1857,23,Hispanic/Latino,Male,Undetermined
350,1858,20,Hispanic/Latino,Male,Undetermined
351,1859,25,White,Female,Ex-spouse
351,1860,27,White,Male,Individual with some non-blood/marriage relationship to a known person
351,1861,23,White,Female,Individual with some non-blood/marriage relationship to a known person
351,1862,21,White,Male,Relative of a known person
352,1863,70,White,Female,Parent or stepparent
352,1864,75,White,Male,Parent or stepparent
352,1865,41,White,Female,Dating relationship
352,1866,57,White,Female,Relative of a known person
353,1867,14,White,Female,Classmate
353,1868,35,White,Male,Other
353,1869,14,Hispanic/Latino,Male,Classmate
353,1870,17,White,Male,Classmate
353,1871,37,White,Male,Other
353,1872,14,White,Female,Classmate
353,1873,49,White,Male,Other
353,1874,15,White,Male,Classmate
353,1875,14,White,Female,Classmate
353,1876,14,Hispanic/Latino,Female,Classmate
353,1877,17,Hispanic/Latino,Male,Classmate
353,1878,14,White,Female,Classmate
353,1879,18,White,Female,Classmate
353,1880,17,Other,Female,Classmate
353,1881,14,White,Male,Classmate
353,1882,16,Hispanic/Latino,Female,Classmate
353,1883,15,Asian/Pacific Islander,Male,Classmate
354,1884,60,Black,Male,Relative of a known person
354,1885,21,Black,Female,Individual with some non-blood/marriage relationship to a known person
354,1886,24,Black,Female,Ex-dating relationship
354,1887,22,Black,Male,Cousin
355,1888,29,Black,Male,Random bystander/stranger
355,1889,20,Hispanic/Latino,Male,Random bystander/stranger
355,1890,21,Black,Female,Random bystander/stranger
355,1891,23,Black,Male,Random bystander/stranger
356,1892,4,White,Male,Child or stepchild
356,1893,6,White,Female,Child or stepchild
356,1894,8,White,Male,Child or stepchild
356,1895,29,White,Male,Individual with some non-blood/marriage relationship to a known person
357,1896,17,White,Male,Classmate
357,1897,16,White,Female,Classmate
357,1898,15,White,Male,Classmate
357,1899,15,White,Male,Classmate
357,1900,64,White,Female,Other
357,1901,15,Hispanic/Latino,Female,Classmate
357,1902,17,Other,Female,Classmate
357,1903,17,Hispanic/Latino,Male,Classmate
357,1904,63,White,Female,Other
357,1905,14,White,Female,Classmate
358,1906,59,White,Male,Other
358,1907,48,Black,Female,Random bystander/stranger
358,1908,49,White,Female,Random bystander/stranger
358,1909,72,White,Male,Individual with some non-blood/marriage relationship to a known person
358,1910,70,Black,Female,Acquaintence
358,1911,72,,Male,Acquaintence
359,1912,1,Hispanic/Latino,Female,Child or stepchild
359,1913,6,Hispanic/Latino,Male,Child or stepchild
359,1914,10,Hispanic/Latino,Female,Relative of a known person
359,1915,11,Hispanic/Latino,Male,Relative of a known person
360,1916,61,White,Male,Random bystander/stranger
360,1917,59,White,Male,Random bystander/stranger
360,1918,56,White,Male,Random bystander/stranger
360,1919,34,White,Female,Random bystander/stranger
360,1920,65,White,Female,Random bystander/stranger
361,1921,41,White,Female,Spouse
361,1922,6,White,Male,Child or stepchild
361,1923,4,White,Female,Child or stepchild
361,1924,3,White,Male,Child or stepchild
362,1925,85,White,Male,Parent or stepparent
362,1926,60,Hispanic/Latino,Female,Parent or stepparent
362,1927,13,Hispanic/Latino,Male,Niece/Nephew
362,1928,41,Hispanic/Latino,Male,Sibling
363,1929,45,Hispanic/Latino,Female,Ex-spouse
363,1930,50,Hispanic/Latino,Male,Co-worker or employer
363,1931,50,Hispanic/Latino,Male,Co-worker or employer
363,1932,31,Hispanic/Latino,Female,Relative of a known person
363,1933,57,Hispanic/Latino,Male,Acquaintence
364,1934,62,Hispanic/Latino,Male,Other
364,1935,20,Hispanic/Latino,Male,Relative of a known person
364,1936,22,Hispanic/Latino,Male,Relative of a known person
364,1937,25,Hispanic/Latino,Male,Relative of a known person
365,1938,14,Asian/Pacific Islander,Male,Child or stepchild
365,1939,14,Asian/Pacific Islander,Female,Child or stepchild
365,1940,15,Asian/Pacific Islander,Female,Child or stepchild
365,1941,17,Asian/Pacific Islander,Female,Child or stepchild
366,1942,75,White,Female,Random bystander/stranger
366,1943,65,White,Male,Random bystander/stranger
366,1944,97,White,Female,Random bystander/stranger
366,1945,66,White,Male,Random bystander/stranger
366,1946,59,White,Male,Random bystander/stranger
366,1947,54,White,Male,Random bystander/stranger
366,1948,84,White,Female,Random bystander/stranger
366,1949,86,White,Male,Random bystander/stranger
366,1950,71,White,Male,Random bystander/stranger
366,1951,88,White,Male,Random bystander/stranger
366,1952,69,White,Male,Random bystander/stranger
367,1953,27,White,Male,Random bystander/stranger
367,1954,54,White,Male,First responder
367,1955,33,White,Male,Random bystander/stranger
367,1956,21,White,Male,Random bystander/stranger
367,1957,48,White,Male,Random bystander/stranger
367,1958,22,White,Male,Random bystander/stranger
367,1959,18,White,Female,Random bystander/stranger
367,1960,23,White,Male,Random bystander/stranger
367,1961,21,White,Female,Random bystander/stranger
367,1962,20,White,Female,Random bystander/stranger
367,1963,21,White,Male,Random bystander/stranger
367,1964,20,Hispanic/Latino,Male,Random bystander/stranger
368,1965,31,Black,Male,Criminal associate
368,1966,28,Black,Male,Relative of a known person
368,1967,20,Black,Female,Relative of a known person
368,1968,17,Black,Female,Relative of a known person
369,1969,8,White,Female,Relative of a known person
369,1970,10,White,Male,Relative of a known person
369,1971,61,White,Female,Relative of a known person
369,1972,39,White,Female,Dating relationship
370,1973,50,Hispanic/Latino,Male,Sibling
370,1974,45,White,Female,In-law
370,1975,11,Other,Male,Niece/Nephew
370,1976,8,Other,Female,Niece/Nephew
371,1977,38,Hispanic/Latino,Female,Cousin
371,1978,8,Hispanic/Latino,Female,Other familial relationship
371,1979,6,Hispanic/Latino,Male,Other familial relationship
371,1980,2,Hispanic/Latino,Male,Other familial relationship
372,1981,15,Black,Female,Cousin
372,1982,42,Black,Female,Aunt/Uncle
372,1983,69,Black,Female,Grandparent
372,1984,72,Black,Male,Grandparent
373,1985,15,Black,Male,Child or stepchild
373,1986,16,Black,Female,Child or stepchild
373,1987,12,Black,Female,Child or stepchild
373,1988,19,Black,Male,Child or stepchild
373,1989,14,Black,Male,Child or stepchild
373,1990,14,Black,Female,Child or stepchild
374,1991,1,White,Male,Niece/Nephew
374,1992,16,White,Male,Sibling
374,1993,45,White,Female,Parent or stepparent
374,1994,18,White,Female,Sibling
375,1995,28,Asian/Pacific Islander,Female,In-law
375,1996,28,Asian/Pacific Islander,Male,Other familial relationship
375,1997,30,Asian/Pacific Islander,Female,Spouse
375,1998,65,Asian/Pacific Islander,Female,Friend
376,1999,32,White,Male,Co-worker or employer
376,2000,21,White,Male,Random bystander/stranger
376,2001,46,White,Male,Co-worker or employer
376,2002,54,Hispanic/Latino,Male,Co-worker or employer
376,2003,37,White,Male,Co-worker or employer
377,2004,1,White,Female,Child or stepchild
377,2005,27,White,Female,Spouse
377,2006,72,White,Female,In-law
377,2007,72,White,Male,In-law
378,2008,50,White,Female,Parent or stepparent
378,2009,50,White,Male,Parent or stepparent
378,2010,43,White,Male,Relative of a known person
378,2011,17,White,Male,Relative of a known person
378,2012,20,White,Female,Dating relationship
379,2013,65,White,Female,Random bystander/stranger
379,2014,55,Hispanic/Latino,Female,Random bystander/stranger
379,2015,38,Hispanic/Latino,Female,Random bystander/stranger
379,2016,31,White,Female,Random bystander/stranger
379,2017,54,"",Female,Random bystander/stranger
380,2018,17,Hispanic/Latino,Female,Undetermined
380,2019,18,Hispanic/Latino,Male,Undetermined
380,2020,19,White,Male,Undetermined
380,2021,25,Hispanic/Latino,Male,Undetermined
381,2022,49,Black,Female,Aunt/Uncle
381,2023,19,Black,Male,Cousin
381,2024,24,Black,Female,Individual with some non-blood/marriage relationship to a known person
381,2025,26,Black,Male,Friend
382,2026,41,White,Female,Spouse
382,2027,7,White,Male,Child or stepchild
382,2028,7,White,Female,Child or stepchild
382,2029,3,White,Male,Child or stepchild
383,2030,62,Asian/Pacific Islander,Female,In-law
383,2031,39,Asian/Pacific Islander,Female,Spouse
383,2032,58,Asian/Pacific Islander,Female,In-law
383,2033,59,Asian/Pacific Islander,Male,In-law
384,2034,51,White,Male,Parent or stepparent
384,2035,44,White,Female,Parent or stepparent
384,2036,45,White,Male,Aunt/Uncle
384,2037,43,White,Female,Individual with some non-blood/marriage relationship to a known person
384,2038,12,White,Female,Individual with some non-blood/marriage relationship to a known person
384,2039,64,White,Female,Individual with some non-blood/marriage relationship to a known person
384,2040,69,White,Female,Random bystander/stranger
385,2041,42,Black,Male,Undetermined
385,2042,30,Black,Male,Undetermined
385,2043,28,Black,Male,Undetermined
385,2044,27,Black,Male,Undetermined
386,2045,39,Black,Female,Co-worker or employer
386,2046,50,Black,Male,Co-worker or employer
386,2047,39,White,Female,Co-worker or employer
386,2048,65,White,Female,Co-worker or employer
386,2049,35,White,Male,Co-worker or employer
386,2050,52,Black,Male,Co-worker or employer
386,2051,60,White,Female,Co-worker or employer
386,2052,42,White,Female,Co-worker or employer
386,2053,65,White,Male,Co-worker or employer
386,2054,54,White,Male,Co-worker or employer
386,2055,57,White,Male,Random bystander/stranger
386,2056,72,White,Male,Co-worker or employer
388,2057,70,White,Male,Neighbor
388,2058,78,White,Male,Neighbor
388,2059,65,White,Female,Spouse
388,2060,33,White,Male,Child or stepchild
389,2061,55,Asian/Pacific Islander,Female,In-law
389,2062,23,Asian/Pacific Islander,Female,In-law
389,2063,48,Asian/Pacific Islander,Male,In-law
389,2064,42,Asian/Pacific Islander,Female,In-law
390,2065,61,"",Male,Undetermined
390,2066,51,"",Female,Undetermined
390,2067,36,"",Male,Undetermined
390,2068,49,"",Female,Undetermined
390,2069,59,"",Male,Undetermined
391,2070,65,Black,Male,Undetermined
391,2071,37,Black,Male,Undetermined
391,2072,54,Black,Male,Undetermined
391,2073,54,Black,Male,Undetermined
391,2074,40,Black,Male,Undetermined
392,2075,34,White,Female,Spouse
392,2076,9,White,Female,Child or stepchild
392,2077,6,White,Female,Child or stepchild
392,2078,5,White,Male,Child or stepchild
393,2079,56,Hispanic/Latino,Male,Parent or stepparent
393,2080,33,Hispanic/Latino,Male,Sibling
393,2081,45,Hispanic/Latino,Female,Acquaintence
393,2082,55,Black,Male,Random bystander/stranger
394,2083,32,White,Male,Sibling
394,2084,8,White,Male,Niece/Nephew
394,2085,66,White,Female,Parent or stepparent
394,2086,24,Asian/Pacific Islander,Female,Acquaintence
395,2087,64,White,Female,Parent or stepparent
395,2088,66,White,Male,Parent or stepparent
395,2089,31,White,Female,Dating relationship
395,2090,1,White,Female,Child or stepchild
396,2091,63,White,Female,Random bystander/stranger
396,2092,58,Hispanic/Latino,Female,Random bystander/stranger
396,2093,90,Hispanic/Latino,Male,Random bystander/stranger
396,2094,15,Hispanic/Latino,Male,Random bystander/stranger
396,2095,66,White,Male,Random bystander/stranger
396,2096,83,Hispanic/Latino,Male,Random bystander/stranger
396,2098,77,Hispanic/Latino,Female,Random bystander/stranger
396,2099,82,Hispanic/Latino,Female,Random bystander/stranger
396,2100,68,Hispanic/Latino,Male,Random bystander/stranger
396,2101,78,Hispanic/Latino,Male,Random bystander/stranger
396,2102,46,Hispanic/Latino,Male,Random bystander/stranger
396,2103,57,Hispanic/Latino,Female,Random bystander/stranger
396,2104,61,Hispanic/Latino,Male,Random bystander/stranger
396,2105,86,"",Female,Random bystander/stranger
396,2106,63,White,Male,Random bystander/stranger
396,2107,56,Hispanic/Latino,Female,Random bystander/stranger
396,2108,23,Hispanic/Latino,Male,Random bystander/stranger
396,2109,61,Hispanic/Latino,Female,Random bystander/stranger
396,2110,67,Hispanic/Latino,Male,Random bystander/stranger
396,2111,25,Hispanic/Latino,Female,Random bystander/stranger
397,2112,27,Black,Female,Random bystander/stranger
397,2113,25,Black,Male,Random bystander/stranger
397,2114,57,Black,Male,Random bystander/stranger
397,2115,30,White,Male,Random bystander/stranger
397,2116,25,White,Male,Random bystander/stranger
397,2117,36,Black,Female,Random bystander/stranger
397,2118,39,Black,Female,Random bystander/stranger
397,2119,38,Black,Male,Random bystander/stranger
397,2120,22,White,Female,Sibling
396,2125,66,Hispanic/Latino,Female,Random bystander/stranger
396,2126,41,Hispanic/Latino,Male,Random bystander/stranger
399,2127,52,White,Male,Undetermined
399,2128,42,White,Male,Undetermined
399,2129,45,White,Female,Undetermined
399,2130,50,White,Male,Undetermined
400,2131,63,Hispanic/Latino,Male,Neighbor
400,2132,58,White,Male,Random bystander/stranger
400,2133,39,Hispanic/Latino,Male,Random bystander/stranger
400,2134,62,White,Male,Neighbor
401,2135,40,White,Male,Random bystander/stranger
401,2136,15,Hispanic/Latino,Female,Random bystander/stranger
401,2137,29,Hispanic/Latino,Female,Random bystander/stranger
401,2138,30,Black,Male,Random bystander/stranger
401,2139,57,White,Male,Random bystander/stranger
401,2140,35,Hispanic/Latino,Male,Random bystander/stranger
401,2141,25,White,Male,Random bystander/stranger
402,2142,38,White,Male,Parent or stepparent
402,2143,35,White,Female,Parent or stepparent
402,2144,1,White,Male,Sibling
402,2145,4,White,Female,Sibling
402,2146,6,White,Male,Sibling
403,2147,32,White,Female,Spouse
403,2148,10,White,Male,Child or stepchild
403,2149,5,White,Male,Child or stepchild
403,2150,2,White,Female,Child or stepchild
403,2151,1,White,Female,Child or stepchild
404,2152,39,Black,Male,Roommate
404,2153,23,Black,Male,Roommate
404,2154,32,Black,Male,Roommate
404,2155,33,Black,Male,Roommate
405,2156,17,Hispanic/Latino,Male,Undetermined
405,2157,36,Hispanic/Latino,Female,Undetermined
405,2158,77,Hispanic/Latino,Female,Undetermined
405,2159,16,Hispanic/Latino,Female,Undetermined
406,2160,19,Black,Female,Undetermined
406,2161,18,Black,Female,Undetermined
406,2162,20,Black,Male,Undetermined
406,2163,23,Black,Male,Undetermined
407,2164,49,Black,Male,Random bystander/stranger
407,2165,83,Asian/Pacific Islander,Male,Undetermined
407,2166,39,White,Male,Undetermined
407,2167,55,Hispanic/Latino,Male,Random bystander/stranger
408,2168,34,Hispanic/Latino,Male,Random bystander/stranger
408,2169,58,Hispanic/Latino,Male,Random bystander/stranger
408,2170,29,Hispanic/Latino,Male,Random bystander/stranger
408,2171,29,Hispanic/Latino,Male,Random bystander/stranger
409,2172,40,White,Female,Spouse
409,2173,11,White,Female,Child or stepchild
409,2174,9,White,Male,Child or stepchild
409,2175,9,White,Female,Child or stepchild
411,2177,59,White,Male,Co-worker or employer
411,2178,43,White,Male,Co-worker or employer
411,2179,32,Hispanic/Latino,Male,Co-worker or employer
411,2180,35,White,Male,Co-worker or employer
413,2185,2,White,Male,Sibling
413,2186,34,White,Male,Acquaintence
413,2187,2,White,Female,Cousin
413,2188,69,White,Female,Grandparent
413,2189,1,White,Female,Sibling
314,2195,18,Black,Female,Random bystander/stranger
415,2196,43,White,Female,Neighbor
415,2197,43,White,Male,Neighbor
415,2198,65,White,Female,Neighbor
415,2199,61,White,Male,Neighbor
415,2200,53,White,Female,Neighbor
418,2201,24,Black,Male,Undetermined
418,2202,23,Black,Male,Undetermined
418,2203,22,Black,Male,Undetermined
418,2204,29,Black,Male,Undetermined
419,2205,31,Hispanic/Latino,Male,Other
419,2206,26,"",Male,Other
419,2207,37,"",Male,Other
419,2208,37,"",Male,Other
420,2209,53,White,Male,Undetermined
420,2210,26,White,Male,Undetermined
420,2211,25,White,Male,Undetermined
420,2212,41,White,Male,Undetermined
418,2213,19,Black,Female,Undetermined
421,2214,31,Asian/Pacific Islander,Male,Random bystander/stranger
421,2215,38,Asian/Pacific Islander,Male,Random bystander/stranger
422,2218,29,Hispanic/Latino,Female,Spouse
422,2219,11,Hispanic/Latino,Male,Child or stepchild
422,2220,3,Hispanic/Latino,Male,Child or stepchild
422,2221,5,Hispanic/Latino,Male,Child or stepchild
421,2222,40,Asian/Pacific Islander,Male,Random bystander/stranger
421,2223,23,Asian/Pacific Islander,Male,Random bystander/stranger
423,2224,56,Black,Male,Parent or stepparent
423,2225,51,Black,Female,Parent or stepparent
423,2226,17,Black,Male,Sibling
423,2227,6,Black,Male,Sibling
424,2228,39,White,Male,First responder
424,2229,49,Hispanic/Latino,Male,Random bystander/stranger
424,2230,32,White,Female,Random bystander/stranger
424,2231,24,White,Male,Random bystander/stranger
425,2232,25,Black,Female,Child or stepchild
425,2233,13,Black,Male,Child or stepchild
425,2234,42,Black,Female,Sibling
425,2235,9,Black,Female,Niece/Nephew
425,2236,9,Black,Female,Niece/Nephew
426,2237,29,"",Female,Dating relationship
426,2238,3,"",Male,Child or stepchild
426,2239,1,"",Male,Child or stepchild
426,2240,1,"",Male,Child or stepchild
427,2241,42,White,Female,Spouse
427,2242,13,White,Male,Child or stepchild
427,2243,11,White,Male,Child or stepchild
427,2244,4,White,Female,Child or stepchild
428,2245,52,Hispanic/Latino,Female,Parent or stepparent
428,2246,14,White,Male,Sibling
428,2247,12,White,Male,Sibling
428,2248,15,White,Female,Sibling
429,2249,26,"",Female,Spouse
429,2250,4,"",Male,Child or stepchild
429,2251,3,"",Male,Child or stepchild
429,2252,8,"",Female,Child or stepchild
430,2253,19,Black,Male,Undetermined
430,2254,21,Black,Female,Undetermined
430,2255,21,Black,Male,Undetermined
430,2256,20,Black,Male,Undetermined
431,2257,33,Hispanic/Latino,Male,Co-worker or employer
431,2258,61,White,Male,Co-worker or employer
431,2259,60,White,Male,Co-worker or employer
431,2260,57,White,Male,Co-worker or employer
431,2263,33,White,Male,Co-worker or employer
145,2264,64,Asian/Pacific Islander,Male,Random bystander/stranger
432,2265,32,White,Male,First responder
432,2266,57,White,Male,Random bystander/stranger
432,2267,22,White,Male,Random bystander/stranger
432,2268,46,White,Female,Random bystander/stranger
433,2269,67,White,Female,Spouse
433,2270,93,White,Female,In-law
433,2271,73,White,Male,In-law
433,2272,54,White,Female,In-law
433,2273,41,White,Male,In-law
433,2274,39,White,Female,In-law
396,2275,36,"",Male,Random bystander/stranger
434,2276,17,Black,Female,Niece/Nephew
434,2277,19,Black,Male,Niece/Nephew
434,2278,14,Black,Male,Child or stepchild
434,2279,16,Black,Female,Child or stepchild
434,2280,41,Black,Female,Relative of a known person
436,2285,45,White,Female,Undetermined
436,2286,19,Black,Male,Acquaintence
436,2287,18,White,Male,Acquaintence
436,2288,31,White,Male,Acquaintence
436,2289,22,"",Male,Acquaintence
436,2290,17,"",Female,Acquaintence
436,2291,21,White,Female,Acquaintence
437,2292,36,Hispanic/Latino,Female,Spouse
437,2293,4,Hispanic/Latino,Male,Child or stepchild
437,2294,3,Hispanic/Latino,Female,Child or stepchild
437,2295,1,Hispanic/Latino,Female,Child or stepchild
437,2296,1,Hispanic/Latino,Male,Child or stepchild
438,2297,29,Black,Female,Random bystander/stranger
438,2299,28,Black,Male,Random bystander/stranger
438,2300,39,Black,Male,Random bystander/stranger
438,2301,31,Black,Male,Random bystander/stranger
439,2302,14,Black,Male,Random bystander/stranger
439,2303,30,Black,Male,Random bystander/stranger
439,2304,26,Black,Male,Random bystander/stranger
439,2305,53,Black,Male,Random bystander/stranger
440,2306,37,Black,Male,Undetermined
440,2307,37,Black,Male,Undetermined
440,2308,22,Black,Male,Undetermined
440,2309,25,Black,Male,Undetermined
441,2310,34,"",Male,Undetermined
441,2311,24,"",Male,Undetermined
441,2312,20,"",Male,Undetermined
441,2313,28,"",Male,Undetermined
442,2314,35,White,Female,Spouse
442,2315,12,White,Male,Child or stepchild
442,2316,10,White,Female,Child or stepchild
442,2317,6,White,Male,Child or stepchild
444,2323,28,White,Male,Acquaintence
444,2324,30,White,Male,Acquaintence
444,2325,38,White,Female,Acquaintence
444,2326,35,White,Female,Ex-dating relationship
445,2327,25,"",Female,Ex-dating relationship
445,2328,6,"",Male,Child or stepchild
445,2329,2,"",Female,Relative of a known person
445,2330,35,"",Male,Undetermined
342,2331,55,"",Female,Random bystander/stranger
446,2332,53,Asian/Pacific Islander,Male,Undetermined
446,2333,44,Asian/Pacific Islander,Female,Undetermined
